player_name,stand,pitch_type,game_pk,at_bat_number,pitch_number,CB,CH,CT,FAHCK,FF,SI,SL
"Alu, Jake",L,FF,717066,12,0.0,False,False,False,False,True,False,False
"Alu, Jake",L,CH,717066,12,0.1,False,True,False,False,False,False,False
"Alu, Jake",L,CH,717066,12,0.20000000000000004,False,True,False,False,False,False,False
"Vargas, Ildemaro",L,FF,717066,13,0.0,False,False,False,False,True,False,False
"Vargas, Ildemaro",L,SL,717066,13,0.1,False,False,False,False,False,False,True
"Rutherford, Blake",L,CH,717066,14,0.0,False,True,False,False,False,False,False
"Rutherford, Blake",L,FF,717066,14,0.1,False,False,False,False,True,False,False
"Rutherford, Blake",L,CH,717066,14,0.20000000000000004,False,True,False,False,False,False,False
"Rutherford, Blake",L,CH,717066,14,0.30000000000000004,False,True,False,False,False,False,False
"Call, Alex",R,SL,717066,19,0.0,False,False,False,False,False,False,True
"Call, Alex",R,SL,717066,19,0.1,False,False,False,False,False,False,True
"Call, Alex",R,SL,717066,19,0.20000000000000004,False,False,False,False,False,False,True
"Call, Alex",R,SI,717066,19,0.30000000000000004,False,False,False,False,False,True,False
"Call, Alex",R,SI,717066,19,0.4,False,False,False,False,False,True,False
"Call, Alex",R,SL,717066,19,0.5000000000000001,False,False,False,False,False,False,True
"Call, Alex",R,FF,717066,19,0.6000000000000001,False,False,False,False,True,False,False
"Abrams, CJ",L,CH,717066,20,0.0,False,True,False,False,False,False,False
"Abrams, CJ",L,FF,717066,20,0.1,False,False,False,False,True,False,False
"Abrams, CJ",L,FF,717066,20,0.20000000000000004,False,False,False,False,True,False,False
"Abrams, CJ",L,CH,717066,20,0.30000000000000004,False,True,False,False,False,False,False
"Thomas, Lane",R,FF,717066,21,0.0,False,False,False,False,True,False,False
"Thomas, Lane",R,SI,717066,21,0.1,False,False,False,False,False,True,False
"Thomas, Lane",R,SL,717066,21,0.20000000000000004,False,False,False,False,False,False,True
"Thomas, Lane",R,SI,717066,21,0.30000000000000004,False,False,False,False,False,True,False
"Meneses, Joey",R,SL,717066,26,0.0,False,False,False,False,False,False,True
"Meneses, Joey",R,SI,717066,26,0.1,False,False,False,False,False,True,False
"Smith, Dominic",L,SL,717066,27,0.0,False,False,False,False,False,False,True
"Smith, Dominic",L,FF,717066,27,0.1,False,False,False,False,True,False,False
"Ruiz, Keibert",L,FF,717066,28,0.0,False,False,False,False,True,False,False
"Ruiz, Keibert",L,SL,717066,28,0.1,False,False,False,False,False,False,True
"Ruiz, Keibert",L,CH,717066,28,0.20000000000000004,False,True,False,False,False,False,False
"Ruiz, Keibert",L,CH,717066,28,0.30000000000000004,False,True,False,False,False,False,False
"Ruiz, Keibert",L,FF,717066,28,0.4,False,False,False,False,True,False,False
"Ruiz, Keibert",L,FF,717066,28,0.5000000000000001,False,False,False,False,True,False,False
"Alu, Jake",L,CH,717066,29,0.0,False,True,False,False,False,False,False
"Alu, Jake",L,CH,717066,29,0.1,False,True,False,False,False,False,False
"Alu, Jake",L,CH,717066,29,0.20000000000000004,False,True,False,False,False,False,False
"Alu, Jake",L,FF,717066,29,0.30000000000000004,False,False,False,False,True,False,False
"Alu, Jake",L,SL,717066,29,0.4,False,False,False,False,False,False,True
"Vargas, Ildemaro",L,FF,717066,35,0.0,False,False,False,False,True,False,False
"Vargas, Ildemaro",L,CH,717066,35,0.1,False,True,False,False,False,False,False
"Rutherford, Blake",L,FF,717066,36,0.0,False,False,False,False,True,False,False
"Rutherford, Blake",L,CH,717066,36,0.1,False,True,False,False,False,False,False
"Rutherford, Blake",L,FF,717066,36,0.20000000000000004,False,False,False,False,True,False,False
"Call, Alex",R,SI,717066,37,0.0,False,False,False,False,False,True,False
"Abrams, CJ",L,CH,717066,41,0.0,False,True,False,False,False,False,False
"Abrams, CJ",L,CH,717066,41,0.1,False,True,False,False,False,False,False
"Abrams, CJ",L,FF,717066,41,0.20000000000000004,False,False,False,False,True,False,False
"Thomas, Lane",R,SL,717066,42,0.0,False,False,False,False,False,False,True
"Thomas, Lane",R,FF,717066,42,0.1,False,False,False,False,True,False,False
"Meneses, Joey",R,FF,717066,43,0.0,False,False,False,False,True,False,False
"Meneses, Joey",R,SL,717066,43,0.1,False,False,False,False,False,False,True
"Meneses, Joey",R,SL,717066,43,0.20000000000000004,False,False,False,False,False,False,True
"Meneses, Joey",R,SL,717066,43,0.30000000000000004,False,False,False,False,False,False,True
"Meneses, Joey",R,CH,717066,43,0.4,False,True,False,False,False,False,False
"Meneses, Joey",R,SI,717066,43,0.5000000000000001,False,False,False,False,False,True,False
"Meneses, Joey",R,SL,717066,43,0.6000000000000001,False,False,False,False,False,False,True
"Smith, Dominic",L,FF,717066,44,0.0,False,False,False,False,True,False,False
"Ruiz, Keibert",L,CH,717066,48,0.0,False,True,False,False,False,False,False
"Ruiz, Keibert",L,SL,717066,48,0.1,False,False,False,False,False,False,True
"Alu, Jake",L,FF,717066,49,0.0,False,False,False,False,True,False,False
"Alu, Jake",L,CH,717066,49,0.1,False,True,False,False,False,False,False
"Alu, Jake",L,CH,717066,49,0.20000000000000004,False,True,False,False,False,False,False
"Alu, Jake",L,CH,717066,49,0.30000000000000004,False,True,False,False,False,False,False
"Alu, Jake",L,CH,717066,49,0.4,False,True,False,False,False,False,False
"Vargas, Ildemaro",L,CH,717066,50,0.0,False,True,False,False,False,False,False
"Vargas, Ildemaro",L,FF,717066,50,0.1,False,False,False,False,True,False,False
"Vargas, Ildemaro",L,CH,717066,50,0.20000000000000004,False,True,False,False,False,False,False
"Vargas, Ildemaro",L,FF,717066,50,0.30000000000000004,False,False,False,False,True,False,False
"Vargas, Ildemaro",L,CH,717066,50,0.4,False,True,False,False,False,False,False
"Vargas, Ildemaro",L,CH,717066,50,0.5000000000000001,False,True,False,False,False,False,False
"Rutherford, Blake",L,CH,717066,57,0.0,False,True,False,False,False,False,False
"Rutherford, Blake",L,FF,717066,57,0.1,False,False,False,False,True,False,False
"Rutherford, Blake",L,CH,717066,57,0.20000000000000004,False,True,False,False,False,False,False
"Call, Alex",R,SL,717066,58,0.0,False,False,False,False,False,False,True
"Call, Alex",R,SL,717066,58,0.1,False,False,False,False,False,False,True
"Call, Alex",R,FF,717066,58,0.20000000000000004,False,False,False,False,True,False,False
"Abrams, CJ",L,CH,717066,59,0.0,False,True,False,False,False,False,False
"Abrams, CJ",L,CH,717066,59,0.1,False,True,False,False,False,False,False
"Abrams, CJ",L,SL,717066,59,0.20000000000000004,False,False,False,False,False,False,True
"Abrams, CJ",L,FF,717066,59,0.30000000000000004,False,False,False,False,True,False,False
"Abrams, CJ",L,CH,717066,59,0.4,False,True,False,False,False,False,False
"Thomas, Lane",R,FF,717066,63,0.0,False,False,False,False,True,False,False
"Thomas, Lane",R,SL,717066,63,0.1,False,False,False,False,False,False,True
"Thomas, Lane",R,SL,717066,63,0.20000000000000004,False,False,False,False,False,False,True
"Meneses, Joey",R,SL,717066,64,0.0,False,False,False,False,False,False,True
"Meneses, Joey",R,SL,717066,64,0.1,False,False,False,False,False,False,True
"Meneses, Joey",R,SI,717066,64,0.20000000000000004,False,False,False,False,False,True,False
"Smith, Dominic",L,CH,717066,65,0.0,False,True,False,False,False,False,False
"Smith, Dominic",L,SL,717066,65,0.1,False,False,False,False,False,False,True
"Smith, Dominic",L,CH,717066,65,0.20000000000000004,False,True,False,False,False,False,False
"Smith, Dominic",L,CH,717066,65,0.30000000000000004,False,True,False,False,False,False,False
"Smith, Dominic",L,FF,717066,65,0.4,False,False,False,False,True,False,False
"Smith, Dominic",L,CH,717066,65,0.5000000000000001,False,True,False,False,False,False,False
"Smith, Dominic",L,SL,717066,65,0.6000000000000001,False,False,False,False,False,False,True
"Arraez, Luis",L,FF,717147,4,0.0,False,False,False,False,True,False,False
"Arraez, Luis",L,FF,717147,4,0.1,False,False,False,False,True,False,False
"Arraez, Luis",L,CH,717147,4,0.20000000000000004,False,True,False,False,False,False,False
"Arraez, Luis",L,FF,717147,4,0.30000000000000004,False,False,False,False,True,False,False
"Arraez, Luis",L,FF,717147,4,0.4,False,False,False,False,True,False,False
"Arraez, Luis",L,CH,717147,4,0.5000000000000001,False,True,False,False,False,False,False
"Soler, Jorge",R,FF,717147,5,0.0,False,False,False,False,True,False,False
"Soler, Jorge",R,SI,717147,5,0.1,False,False,False,False,False,True,False
"Soler, Jorge",R,SL,717147,5,0.20000000000000004,False,False,False,False,False,False,True
"Soler, Jorge",R,FF,717147,5,0.30000000000000004,False,False,False,False,True,False,False
"Bell, Josh",L,FF,717147,6,0.0,False,False,False,False,True,False,False
"Bell, Josh",L,SL,717147,6,0.1,False,False,False,False,False,False,True
"Chisholm Jr., Jazz",L,FF,717147,12,0.0,False,False,False,False,True,False,False
"Burger, Jake",R,FF,717147,13,0.0,False,False,False,False,True,False,False
"Burger, Jake",R,SI,717147,13,0.1,False,False,False,False,False,True,False
"De La Cruz, Bryan",R,FF,717147,14,0.0,False,False,False,False,True,False,False
"De La Cruz, Bryan",R,SL,717147,14,0.1,False,False,False,False,False,False,True
"De La Cruz, Bryan",R,SL,717147,14,0.20000000000000004,False,False,False,False,False,False,True
"De La Cruz, Bryan",R,FF,717147,14,0.30000000000000004,False,False,False,False,True,False,False
"SÃ¡nchez, JesÃºs",L,CH,717147,15,0.0,False,True,False,False,False,False,False
"SÃ¡nchez, JesÃºs",L,CH,717147,15,0.1,False,True,False,False,False,False,False
"Wendle, Joey",L,FF,717147,19,0.0,False,False,False,False,True,False,False
"Stallings, Jacob",R,FF,717147,20,0.0,False,False,False,False,True,False,False
"Stallings, Jacob",R,SL,717147,20,0.1,False,False,False,False,False,False,True
"Stallings, Jacob",R,FF,717147,20,0.20000000000000004,False,False,False,False,True,False,False
"Stallings, Jacob",R,FF,717147,20,0.30000000000000004,False,False,False,False,True,False,False
"Stallings, Jacob",R,SL,717147,20,0.4,False,False,False,False,False,False,True
"Stallings, Jacob",R,SL,717147,20,0.5000000000000001,False,False,False,False,False,False,True
"Arraez, Luis",L,FF,717147,21,0.0,False,False,False,False,True,False,False
"Arraez, Luis",L,FF,717147,21,0.1,False,False,False,False,True,False,False
"Arraez, Luis",L,FF,717147,21,0.20000000000000004,False,False,False,False,True,False,False
"Arraez, Luis",L,FF,717147,21,0.30000000000000004,False,False,False,False,True,False,False
"Soler, Jorge",R,SI,717147,25,0.0,False,False,False,False,False,True,False
"Soler, Jorge",R,SL,717147,25,0.1,False,False,False,False,False,False,True
"Soler, Jorge",R,SL,717147,25,0.20000000000000004,False,False,False,False,False,False,True
"Soler, Jorge",R,SL,717147,25,0.30000000000000004,False,False,False,False,False,False,True
"Bell, Josh",L,FF,717147,26,0.0,False,False,False,False,True,False,False
"Bell, Josh",L,CH,717147,26,0.1,False,True,False,False,False,False,False
"Bell, Josh",L,FF,717147,26,0.20000000000000004,False,False,False,False,True,False,False
"Bell, Josh",L,FF,717147,26,0.30000000000000004,False,False,False,False,True,False,False
"Bell, Josh",L,CH,717147,26,0.4,False,True,False,False,False,False,False
"Bell, Josh",L,SL,717147,26,0.5000000000000001,False,False,False,False,False,False,True
"Bell, Josh",L,FF,717147,26,0.6000000000000001,False,False,False,False,True,False,False
"Bell, Josh",L,FF,717147,26,0.7000000000000001,False,False,False,False,True,False,False
"Chisholm Jr., Jazz",L,FF,717147,27,0.0,False,False,False,False,True,False,False
"Chisholm Jr., Jazz",L,FF,717147,27,0.1,False,False,False,False,True,False,False
"Burger, Jake",R,SL,717147,28,0.0,False,False,False,False,False,False,True
"Burger, Jake",R,SL,717147,28,0.1,False,False,False,False,False,False,True
"Burger, Jake",R,SL,717147,28,0.20000000000000004,False,False,False,False,False,False,True
"Burger, Jake",R,FF,717147,28,0.30000000000000004,False,False,False,False,True,False,False
"De La Cruz, Bryan",R,FF,717147,29,0.0,False,False,False,False,True,False,False
"De La Cruz, Bryan",R,SI,717147,29,0.1,False,False,False,False,False,True,False
"SÃ¡nchez, JesÃºs",L,FF,717147,33,0.0,False,False,False,False,True,False,False
"SÃ¡nchez, JesÃºs",L,SL,717147,33,0.1,False,False,False,False,False,False,True
"SÃ¡nchez, JesÃºs",L,CH,717147,33,0.20000000000000004,False,True,False,False,False,False,False
"SÃ¡nchez, JesÃºs",L,SL,717147,33,0.30000000000000004,False,False,False,False,False,False,True
"SÃ¡nchez, JesÃºs",L,SL,717147,33,0.4,False,False,False,False,False,False,True
"SÃ¡nchez, JesÃºs",L,CH,717147,33,0.5000000000000001,False,True,False,False,False,False,False
"Wendle, Joey",L,CH,717147,34,0.0,False,True,False,False,False,False,False
"Wendle, Joey",L,CH,717147,34,0.1,False,True,False,False,False,False,False
"Wendle, Joey",L,SI,717147,34,0.20000000000000004,False,False,False,False,False,True,False
"Stallings, Jacob",R,SL,717147,35,0.0,False,False,False,False,False,False,True
"Arraez, Luis",L,FF,717147,39,0.0,False,False,False,False,True,False,False
"Arraez, Luis",L,SI,717147,39,0.1,False,False,False,False,False,True,False
"Arraez, Luis",L,FF,717147,39,0.20000000000000004,False,False,False,False,True,False,False
"Arraez, Luis",L,FF,717147,39,0.30000000000000004,False,False,False,False,True,False,False
"Soler, Jorge",R,SL,717147,40,0.0,False,False,False,False,False,False,True
"Soler, Jorge",R,SI,717147,40,0.1,False,False,False,False,False,True,False
"Soler, Jorge",R,SI,717147,40,0.20000000000000004,False,False,False,False,False,True,False
"Soler, Jorge",R,SL,717147,40,0.30000000000000004,False,False,False,False,False,False,True
"Soler, Jorge",R,SL,717147,40,0.4,False,False,False,False,False,False,True
"Bell, Josh",L,CH,717147,41,0.0,False,True,False,False,False,False,False
"Bell, Josh",L,SL,717147,41,0.1,False,False,False,False,False,False,True
"Bell, Josh",L,CH,717147,41,0.20000000000000004,False,True,False,False,False,False,False
"Bell, Josh",L,CH,717147,41,0.30000000000000004,False,True,False,False,False,False,False
"Bell, Josh",L,SL,717147,41,0.4,False,False,False,False,False,False,True
"Bell, Josh",L,FF,717147,41,0.5000000000000001,False,False,False,False,True,False,False
"Chisholm Jr., Jazz",L,CH,717147,49,0.0,False,True,False,False,False,False,False
"Chisholm Jr., Jazz",L,FF,717147,49,0.1,False,False,False,False,True,False,False
"Chisholm Jr., Jazz",L,FF,717147,49,0.20000000000000004,False,False,False,False,True,False,False
"Burger, Jake",R,SI,717147,50,0.0,False,False,False,False,False,True,False
"Burger, Jake",R,SL,717147,50,0.1,False,False,False,False,False,False,True
"Burger, Jake",R,SI,717147,50,0.20000000000000004,False,False,False,False,False,True,False
"Burger, Jake",R,CH,717147,50,0.30000000000000004,False,True,False,False,False,False,False
"Burger, Jake",R,SL,717147,50,0.4,False,False,False,False,False,False,True
"Burger, Jake",R,SI,717147,50,0.5000000000000001,False,False,False,False,False,True,False
"Burger, Jake",R,SI,717147,50,0.6000000000000001,False,False,False,False,False,True,False
"De La Cruz, Bryan",R,FF,717147,51,0.0,False,False,False,False,True,False,False
"SÃ¡nchez, JesÃºs",L,CH,717147,52,0.0,False,True,False,False,False,False,False
"SÃ¡nchez, JesÃºs",L,FF,717147,52,0.1,False,False,False,False,True,False,False
"SÃ¡nchez, JesÃºs",L,SL,717147,52,0.20000000000000004,False,False,False,False,False,False,True
"Wendle, Joey",L,CH,717147,53,0.0,False,True,False,False,False,False,False
"Wendle, Joey",L,CH,717147,53,0.1,False,True,False,False,False,False,False
"Berti, Jon",R,SL,717147,57,0.0,False,False,False,False,False,False,True
"Berti, Jon",R,SL,717147,57,0.1,False,False,False,False,False,False,True
"Berti, Jon",R,SL,717147,57,0.20000000000000004,False,False,False,False,False,False,True
"Arraez, Luis",L,FF,717147,58,0.0,False,False,False,False,True,False,False
"Arraez, Luis",L,FF,717147,58,0.1,False,False,False,False,True,False,False
"Arraez, Luis",L,FF,717147,58,0.20000000000000004,False,False,False,False,True,False,False
"Soler, Jorge",R,SL,717147,59,0.0,False,False,False,False,False,False,True
"Bell, Josh",L,CH,717147,60,0.0,False,True,False,False,False,False,False
"Rengifo, Luis",L,FF,717243,1,0.0,False,False,False,False,True,False,False
"Ohtani, Shohei",L,SL,717243,2,0.0,False,False,False,False,False,False,True
"Ohtani, Shohei",L,CH,717243,2,0.1,False,True,False,False,False,False,False
"Ohtani, Shohei",L,SL,717243,2,0.20000000000000004,False,False,False,False,False,False,True
"Ohtani, Shohei",L,FF,717243,2,0.30000000000000004,False,False,False,False,True,False,False
"Ohtani, Shohei",L,CH,717243,2,0.4,False,True,False,False,False,False,False
"Ohtani, Shohei",L,CH,717243,2,0.5000000000000001,False,True,False,False,False,False,False
"Ohtani, Shohei",L,FF,717243,2,0.6000000000000001,False,False,False,False,True,False,False
"Moniak, Mickey",L,SL,717243,3,0.0,False,False,False,False,False,False,True
"Moniak, Mickey",L,CH,717243,3,0.1,False,True,False,False,False,False,False
"Moniak, Mickey",L,FF,717243,3,0.20000000000000004,False,False,False,False,True,False,False
"Moniak, Mickey",L,CH,717243,3,0.30000000000000004,False,True,False,False,False,False,False
"Moniak, Mickey",L,SL,717243,3,0.4,False,False,False,False,False,False,True
"Moniak, Mickey",L,SL,717243,3,0.5000000000000001,False,False,False,False,False,False,True
"Moniak, Mickey",L,CH,717243,3,0.6000000000000001,False,True,False,False,False,False,False
"Moniak, Mickey",L,FF,717243,3,0.7000000000000001,False,False,False,False,True,False,False
"Ward, Taylor",R,FF,717243,4,0.0,False,False,False,False,True,False,False
"Ward, Taylor",R,SI,717243,4,0.1,False,False,False,False,False,True,False
"Ward, Taylor",R,SL,717243,4,0.20000000000000004,False,False,False,False,False,False,True
"Ward, Taylor",R,SL,717243,4,0.30000000000000004,False,False,False,False,False,False,True
"Ward, Taylor",R,SL,717243,4,0.4,False,False,False,False,False,False,True
"Moustakas, Mike",L,FF,717243,8,0.0,False,False,False,False,True,False,False
"Moustakas, Mike",L,FF,717243,8,0.1,False,False,False,False,True,False,False
"Moustakas, Mike",L,CH,717243,8,0.20000000000000004,False,True,False,False,False,False,False
"Moustakas, Mike",L,SL,717243,8,0.30000000000000004,False,False,False,False,False,False,True
"Moustakas, Mike",L,FF,717243,8,0.4,False,False,False,False,True,False,False
"Moustakas, Mike",L,CH,717243,8,0.5000000000000001,False,True,False,False,False,False,False
"Moustakas, Mike",L,CH,717243,8,0.6000000000000001,False,True,False,False,False,False,False
"Moustakas, Mike",L,FF,717243,8,0.7000000000000001,False,False,False,False,True,False,False
"Renfroe, Hunter",R,SI,717243,9,0.0,False,False,False,False,False,True,False
"Renfroe, Hunter",R,SL,717243,9,0.1,False,False,False,False,False,False,True
"Cabbage, Trey",L,SL,717243,10,0.0,False,False,False,False,False,False,True
"Cabbage, Trey",L,FF,717243,10,0.1,False,False,False,False,True,False,False
"Cabbage, Trey",L,FF,717243,10,0.20000000000000004,False,False,False,False,True,False,False
"Wallach, Chad",R,SI,717243,11,0.0,False,False,False,False,False,True,False
"Velazquez, Andrew",L,FF,717243,12,0.0,False,False,False,False,True,False,False
"Velazquez, Andrew",L,FF,717243,12,0.1,False,False,False,False,True,False,False
"Velazquez, Andrew",L,CH,717243,12,0.20000000000000004,False,True,False,False,False,False,False
"Velazquez, Andrew",L,CH,717243,12,0.30000000000000004,False,True,False,False,False,False,False
"Rengifo, Luis",L,SL,717243,16,0.0,False,False,False,False,False,False,True
"Rengifo, Luis",L,CH,717243,16,0.1,False,True,False,False,False,False,False
"Rengifo, Luis",L,SL,717243,16,0.20000000000000004,False,False,False,False,False,False,True
"Rengifo, Luis",L,FF,717243,16,0.30000000000000004,False,False,False,False,True,False,False
"Rengifo, Luis",L,FF,717243,16,0.4,False,False,False,False,True,False,False
"Ohtani, Shohei",L,FF,717243,17,0.0,False,False,False,False,True,False,False
"Moniak, Mickey",L,FF,717243,18,0.0,False,False,False,False,True,False,False
"Moniak, Mickey",L,SL,717243,18,0.1,False,False,False,False,False,False,True
"Moniak, Mickey",L,SL,717243,18,0.20000000000000004,False,False,False,False,False,False,True
"Moniak, Mickey",L,FF,717243,18,0.30000000000000004,False,False,False,False,True,False,False
"Moniak, Mickey",L,FF,717243,18,0.4,False,False,False,False,True,False,False
"Ward, Taylor",R,FF,717243,22,0.0,False,False,False,False,True,False,False
"Moustakas, Mike",L,CH,717243,23,0.0,False,True,False,False,False,False,False
"Moustakas, Mike",L,SL,717243,23,0.1,False,False,False,False,False,False,True
"Moustakas, Mike",L,SL,717243,23,0.20000000000000004,False,False,False,False,False,False,True
"Moustakas, Mike",L,CH,717243,23,0.30000000000000004,False,True,False,False,False,False,False
"Moustakas, Mike",L,FF,717243,23,0.4,False,False,False,False,True,False,False
"Moustakas, Mike",L,SL,717243,23,0.5000000000000001,False,False,False,False,False,False,True
"Renfroe, Hunter",R,SL,717243,24,0.0,False,False,False,False,False,False,True
"Renfroe, Hunter",R,SL,717243,24,0.1,False,False,False,False,False,False,True
"Renfroe, Hunter",R,SI,717243,24,0.20000000000000004,False,False,False,False,False,True,False
"Renfroe, Hunter",R,SI,717243,24,0.30000000000000004,False,False,False,False,False,True,False
"Renfroe, Hunter",R,SL,717243,24,0.4,False,False,False,False,False,False,True
"Renfroe, Hunter",R,FF,717243,24,0.5000000000000001,False,False,False,False,True,False,False
"Renfroe, Hunter",R,FF,717243,24,0.6000000000000001,False,False,False,False,True,False,False
"Cabbage, Trey",L,CH,717243,25,0.0,False,True,False,False,False,False,False
"Cabbage, Trey",L,SL,717243,25,0.1,False,False,False,False,False,False,True
"Cabbage, Trey",L,SL,717243,25,0.20000000000000004,False,False,False,False,False,False,True
"Wallach, Chad",R,SI,717243,26,0.0,False,False,False,False,False,True,False
"Wallach, Chad",R,SL,717243,26,0.1,False,False,False,False,False,False,True
"Wallach, Chad",R,SL,717243,26,0.20000000000000004,False,False,False,False,False,False,True
"Wallach, Chad",R,FF,717243,26,0.30000000000000004,False,False,False,False,True,False,False
"Wallach, Chad",R,FF,717243,26,0.4,False,False,False,False,True,False,False
"Wallach, Chad",R,SL,717243,26,0.5000000000000001,False,False,False,False,False,False,True
"Wallach, Chad",R,SL,717243,26,0.6000000000000001,False,False,False,False,False,False,True
"Velazquez, Andrew",L,SL,717243,30,0.0,False,False,False,False,False,False,True
"Velazquez, Andrew",L,FF,717243,30,0.1,False,False,False,False,True,False,False
"Velazquez, Andrew",L,FF,717243,30,0.20000000000000004,False,False,False,False,True,False,False
"Velazquez, Andrew",L,CH,717243,30,0.30000000000000004,False,True,False,False,False,False,False
"Velazquez, Andrew",L,FF,717243,30,0.4,False,False,False,False,True,False,False
"Velazquez, Andrew",L,FF,717243,30,0.5000000000000001,False,False,False,False,True,False,False
"Velazquez, Andrew",L,SL,717243,30,0.6000000000000001,False,False,False,False,False,False,True
"Rengifo, Luis",L,SL,717243,31,0.0,False,False,False,False,False,False,True
"Rengifo, Luis",L,FF,717243,31,0.1,False,False,False,False,True,False,False
"Rengifo, Luis",L,FF,717243,31,0.20000000000000004,False,False,False,False,True,False,False
"Rengifo, Luis",L,CH,717243,31,0.30000000000000004,False,True,False,False,False,False,False
"Rengifo, Luis",L,SL,717243,31,0.4,False,False,False,False,False,False,True
"Ohtani, Shohei",L,CH,717243,32,0.0,False,True,False,False,False,False,False
"Ohtani, Shohei",L,FF,717243,32,0.1,False,False,False,False,True,False,False
"Garcia, Maikel",R,SI,717332,4,0.0,False,False,False,False,False,True,False
"Garcia, Maikel",R,SL,717332,4,0.1,False,False,False,False,False,False,True
"Garcia, Maikel",R,SL,717332,4,0.20000000000000004,False,False,False,False,False,False,True
"Garcia, Maikel",R,SL,717332,4,0.30000000000000004,False,False,False,False,False,False,True
"Isbel, Kyle",L,FF,717332,5,0.0,False,False,False,False,True,False,False
"Perez, Salvador",R,SL,717332,6,0.0,False,False,False,False,False,False,True
"Perez, Salvador",R,FF,717332,6,0.1,False,False,False,False,True,False,False
"Perez, Salvador",R,FF,717332,6,0.20000000000000004,False,False,False,False,True,False,False
"Perez, Salvador",R,SL,717332,6,0.30000000000000004,False,False,False,False,False,False,True
"Perez, Salvador",R,SL,717332,6,0.4,False,False,False,False,False,False,True
"Melendez, MJ",L,FF,717332,14,0.0,False,False,False,False,True,False,False
"Melendez, MJ",L,FF,717332,14,0.1,False,False,False,False,True,False,False
"Melendez, MJ",L,CH,717332,14,0.20000000000000004,False,True,False,False,False,False,False
"Olivares, Edward",R,SL,717332,15,0.0,False,False,False,False,False,False,True
"Olivares, Edward",R,SI,717332,15,0.1,False,False,False,False,False,True,False
"Olivares, Edward",R,FF,717332,15,0.20000000000000004,False,False,False,False,True,False,False
"Pratto, Nick",L,FF,717332,16,0.0,False,False,False,False,True,False,False
"Pratto, Nick",L,CH,717332,16,0.1,False,True,False,False,False,False,False
"Pratto, Nick",L,CH,717332,16,0.20000000000000004,False,True,False,False,False,False,False
"Pratto, Nick",L,SL,717332,16,0.30000000000000004,False,False,False,False,False,False,True
"Pratto, Nick",L,CH,717332,16,0.4,False,True,False,False,False,False,False
"Pratto, Nick",L,FF,717332,16,0.5000000000000001,False,False,False,False,True,False,False
"Pratto, Nick",L,CH,717332,16,0.6000000000000001,False,True,False,False,False,False,False
"Massey, Michael",L,SL,717332,17,0.0,False,False,False,False,False,False,True
"Massey, Michael",L,FF,717332,17,0.1,False,False,False,False,True,False,False
"Massey, Michael",L,CH,717332,17,0.20000000000000004,False,True,False,False,False,False,False
"Massey, Michael",L,CH,717332,17,0.30000000000000004,False,True,False,False,False,False,False
"Massey, Michael",L,FF,717332,17,0.4,False,False,False,False,True,False,False
"Massey, Michael",L,CH,717332,17,0.5000000000000001,False,True,False,False,False,False,False
"Waters, Drew",L,FF,717332,18,0.0,False,False,False,False,True,False,False
"Waters, Drew",L,SL,717332,18,0.1,False,False,False,False,False,False,True
"Waters, Drew",L,CH,717332,18,0.20000000000000004,False,True,False,False,False,False,False
"Waters, Drew",L,CH,717332,18,0.30000000000000004,False,True,False,False,False,False,False
"Waters, Drew",L,SL,717332,18,0.4,False,False,False,False,False,False,True
"Waters, Drew",L,FF,717332,18,0.5000000000000001,False,False,False,False,True,False,False
"Waters, Drew",L,CH,717332,18,0.6000000000000001,False,True,False,False,False,False,False
"Lopez, Nicky",L,FF,717332,22,0.0,False,False,False,False,True,False,False
"Lopez, Nicky",L,FF,717332,22,0.1,False,False,False,False,True,False,False
"Lopez, Nicky",L,FF,717332,22,0.20000000000000004,False,False,False,False,True,False,False
"Lopez, Nicky",L,FF,717332,22,0.30000000000000004,False,False,False,False,True,False,False
"Garcia, Maikel",R,SL,717332,23,0.0,False,False,False,False,False,False,True
"Garcia, Maikel",R,FF,717332,23,0.1,False,False,False,False,True,False,False
"Isbel, Kyle",L,SL,717332,24,0.0,False,False,False,False,False,False,True
"Isbel, Kyle",L,SL,717332,24,0.1,False,False,False,False,False,False,True
"Isbel, Kyle",L,CH,717332,24,0.20000000000000004,False,True,False,False,False,False,False
"Perez, Salvador",R,SI,717332,29,0.0,False,False,False,False,False,True,False
"Perez, Salvador",R,SI,717332,29,0.1,False,False,False,False,False,True,False
"Melendez, MJ",L,SL,717332,30,0.0,False,False,False,False,False,False,True
"Melendez, MJ",L,SL,717332,30,0.1,False,False,False,False,False,False,True
"Melendez, MJ",L,SL,717332,30,0.20000000000000004,False,False,False,False,False,False,True
"Olivares, Edward",R,SI,717332,31,0.0,False,False,False,False,False,True,False
"Olivares, Edward",R,SL,717332,31,0.1,False,False,False,False,False,False,True
"Olivares, Edward",R,SL,717332,31,0.20000000000000004,False,False,False,False,False,False,True
"Olivares, Edward",R,SL,717332,31,0.30000000000000004,False,False,False,False,False,False,True
"Pratto, Nick",L,CH,717332,32,0.0,False,True,False,False,False,False,False
"Pratto, Nick",L,FF,717332,32,0.1,False,False,False,False,True,False,False
"Pratto, Nick",L,CH,717332,32,0.20000000000000004,False,True,False,False,False,False,False
